ID;ID;phi1A;PHIA;phi2A;phi1B;PHIB;phi2B;q0A;q1A;q2A;q3A;q0B;q1B;q2B;q3B;misorientationCubicEulerAB;misoriQxQAB;misoriQuatCubic0;misoriQuatCubic1;misoriQuatCubic2;misoriQuatCubic3
ID;119;0.641497;0.891817;5.66387;0.84443;1.30891;5.9875;-0.902164;-0.348381;-0.254226;-0.0100069;-0.763703;-0.512469;-0.328519;-0.21496;0.614365;0.614365;0.953189;0.20212;0.171985;0.144911
ID;120;0.633404;1.27833;6.04602;0.679433;0.923446;5.87653;-0.786893;-0.540901;-0.251536;-0.157972;-0.886972;-0.381402;-0.230206;-0.121728;0.386473;0.386473;0.981388;0.173894;0.0729123;0.0363665
ID;121;0.340596;1.60588;6.00252;1.204;1.40471;5.93674;-0.694281;-0.684973;-0.219892;-0.0208111;-0.694224;-0.461428;-0.452128;-0.31736;0.883165;0.883165;0.904076;0.36903;0.215539;0.00234222
ID;122;0.39925;0.492293;6.00579;0.79633;1.44095;5.73157;-0.968059;-0.229856;-0.0808749;-0.059054;-0.745873;-0.51549;-0.411741;-0.0917224;0.993008;0.993008;0.879253;0.344479;0.328909;0.00820494
ID;123;0.359425;1.22251;6.13203;0.639008;0.867854;6.03603;-0.814493;-0.555295;-0.144924;-0.0851236;-0.889963;-0.379837;-0.180252;-0.176633;0.430263;0.430263;0.976948;0.195072;0.0835871;0.0230644
ID;124;0.337803;1.37718;6.07539;0.601755;1.2843;6.06307;-0.770513;-0.611949;-0.171207;-0.0501573;-0.786274;-0.549058;-0.239247;-0.151886;0.277219;0.277219;0.990409;0.115135;0.0721069;0.0251887
ID;125;0.681683;0.823172;5.94425;1.04342;1.70001;5.81886;-0.903062;-0.349093;-0.19541;-0.156294;-0.632507;-0.547718;-0.514228;-0.188439;0.93661;0.93661;0.892335;0.32096;0.317368;0.00116849
ID;126;0.793396;1.14276;5.94327;0.757149;0.462493;5.62906;-0.819625;-0.456268;-0.290306;-0.189093;-0.97209;-0.174459;-0.148635;-0.0501162;0.758316;0.758316;0.928977;0.286986;0.170501;0.15991
ID;127;0.915192;1.73876;5.72054;0.654038;1.29091;6.08624;-0.635302;-0.564694;-0.514496;-0.113162;-0.778055;-0.547923;-0.248306;-0.180983;0.622562;0.622562;0.951942;0.202361;0.16862;0.156282
ID;128;1.48317;1.50752;6.22142;0.634083;1.15802;5.98323;-0.552603;-0.490149;-0.477635;-0.475656;-0.82535;-0.4886;-0.246362;-0.139184;0.803131;0.803131;0.92045;0.323284;0.202861;0.0842956
ID;129;1.02974;1.5535;5.92487;0.378739;0.89324;5.91623;-0.673382;-0.538816;-0.448363;-0.234958;-0.901896;-0.402244;-0.157334;-0.00531431;0.85846;0.85846;0.909286;0.357634;0.207366;0.0479111
ID;130;0.880552;0.854322;5.76492;0.578248;1.19297;5.73734;-0.895255;-0.317022;-0.266705;-0.163965;-0.827207;-0.475324;-0.299359;-0.0134048;0.463309;0.463309;0.973288;0.208802;0.0917642;0.0263044
ID;131;1.26559;1.45103;6.0152;0.195537;1.21756;6.13674;-0.657;-0.477829;-0.460368;-0.357899;-0.820099;-0.563528;-0.0973087;-0.0201337;0.52505;0.52505;0.965738;0.250597;0.0504025;0.0448469
ID;132;1.21505;1.65284;6.09807;0.869191;1.35712;5.6579;-0.589646;-0.56251;-0.473875;-0.33368;-0.772697;-0.46044;-0.426574;-0.0947038;0.645519;0.645519;0.948364;0.223753;0.215001;0.0656906
ID;133;1.02305;1.4971;6.17303;0.90703;1.55628;6.04425;-0.657666;-0.574224;-0.365314;-0.322937;-0.672853;-0.589843;-0.380559;-0.233514;0.186653;0.186653;0.995648;0.066764;0.0519143;0.0391415
ID;134;1.02825;1.1871;5.84045;0.771723;1.03529;6.00512;-0.793689;-0.414726;-0.37527;-0.239234;-0.842649;-0.42822;-0.247974;-0.212318;0.279569;0.279569;0.990246;0.133798;0.029948;0.0247805
ID;135;0.865812;1.03002;5.62931;0.68396;0.98167;5.79047;-0.865405;-0.357068;-0.339269;-0.0920514;-0.877911;-0.39211;-0.261596;-0.0842054;0.173016;0.173016;0.996261;0.0774885;0.0316822;0.0213723
ID;136;0.72231;1.59121;6.04155;0.983823;1.65502;6.09786;-0.679737;-0.632917;-0.331092;-0.166586;-0.623491;-0.613992;-0.406293;-0.263057;0.272119;0.272119;0.990758;0.13395;0.0210834;0.0033215
ID;137;0.901848;0.880944;5.74379;0.298728;1.21821;6.11377;-0.889737;-0.32037;-0.281338;-0.163034;-0.818445;-0.556533;-0.1327;-0.0529926;0.619097;0.619097;0.952471;0.239688;0.185948;0.0277763
ID;138;1.03766;1.49694;6.20295;1.22731;1.48539;6.1156;-0.650365;-0.576952;-0.360875;-0.337522;-0.635635;-0.518355;-0.434348;-0.372315;0.202665;0.202665;0.99487;0.0929517;0.0359367;0.0173687
ID;139;1.15566;1.62186;6.01964;1.30117;1.59294;6.22505;-0.621427;-0.549946;-0.472313;-0.297168;-0.568475;-0.556037;-0.449328;-0.40714;0.248863;0.248863;0.992268;0.099593;0.069395;0.0258659
ID;140;0.937114;1.56348;6.24998;0.828498;1.53885;5.79657;-0.638433;-0.623214;-0.32855;-0.309939;-0.707842;-0.550656;-0.425213;-0.122193;0.468723;0.468723;0.972663;0.225456;0.0556084;0.00206347
ID;141;0.169797;1.24559;6.253;0.559998;0.641363;5.96257;-0.810272;-0.580396;-0.0582291;-0.0566533;-0.942231;-0.285149;-0.134349;-0.113319;0.677292;0.677292;0.943205;0.314806;0.103609;0.0229332
ID;142;0.647406;0.537773;5.77066;0.726435;1.42102;5.61118;-0.961876;-0.222218;-0.14558;-0.0649662;-0.75775;-0.499172;-0.419782;-0.020627;0.891729;0.891729;0.902238;0.336024;0.26562;0.0500013
ID;143;0.599996;1.42023;6.07227;0.637023;0.902581;5.73448;-0.743984;-0.599064;-0.257141;-0.146589;-0.899008;-0.3617;-0.243681;-0.0397259;0.608898;0.608898;0.954012;0.243959;0.155202;0.0791004
ID;144;0.866089;1.73927;5.78431;0.949092;1.30557;5.85685;-0.634261;-0.592944;-0.481932;-0.11778;-0.767414;-0.469338;-0.385559;-0.205283;0.447939;0.447939;0.975024;0.210873;0.0588536;0.0373912
ID;145;0.690354;0.964385;5.92319;1.08979;1.65745;5.81153;-0.873921;-0.40123;-0.232493;-0.145682;-0.643794;-0.523619;-0.518746;-0.205561;0.788587;0.788587;0.923268;0.309861;0.227073;0.000544367
ID;146;0.615535;1.13985;6.03472;0.418476;0.245331;5.91088;-0.827801;-0.489998;-0.225911;-0.153659;-0.992222;-0.112918;-0.0471284;-0.0229109;0.873355;0.873355;0.906162;0.353703;0.227934;0.0425563
ID;147;0.444865;1.16876;5.89379;0.47464;0.835414;6.04396;-0.833734;-0.504378;-0.223508;-0.0231283;-0.907697;-0.380097;-0.141741;-0.107338;0.373064;0.373064;0.982653;0.161635;0.0819619;0.0393559
ID;148;0.973718;1.39551;6.0192;1.42328;1.58049;6.22273;-0.718539;-0.523347;-0.372714;-0.266259;-0.546529;-0.523808;-0.480077;-0.443235;0.539913;0.539913;0.963782;0.233752;0.116947;0.0529774
ID;149;0.960759;1.52716;6.10463;0.955141;1.17705;5.75533;-0.667819;-0.582313;-0.372961;-0.275372;-0.812849;-0.409389;-0.374936;-0.17635;0.494188;0.494188;0.969627;0.171709;0.162459;0.0628153
ID;150;0.0879632;1.17594;6.24833;0.444094;1.51431;6.05591;-0.831774;-0.553628;-0.0340394;-0.022094;-0.722526;-0.64852;-0.226262;-0.0786361;0.49558;0.49558;0.969457;0.192811;0.141734;0.0537458
ID;151;0.511406;0.386058;5.90417;0.555785;1.68372;5.8915;-0.979278;-0.173133;-0.0826124;-0.0649172;-0.663834;-0.663742;-0.340281;-0.0545913;0.608386;0.608386;0.954089;0.17751;0.172543;0.168622
ID;152;0.239919;1.03673;6.07024;0.739591;1.3834;5.55703;-0.868551;-0.482815;-0.111232;-0.0117152;-0.770144;-0.474083;-0.426727;-0.00517215;0.664382;0.664382;0.94533;0.281912;0.157827;0.0443522
ID;153;0.853739;1.31403;5.69738;0.952843;0.510942;5.67954;-0.784724;-0.459262;-0.402618;-0.105762;-0.952834;-0.179961;-0.177404;-0.168077;0.807661;0.807661;0.919563;0.345289;0.186257;0.0221011
ID;154;0.634244;1.46643;6.17127;0.78722;1.2044;5.64715;-0.717832;-0.623221;-0.243936;-0.191854;-0.821737;-0.42898;-0.369934;-0.0622374;0.571865;0.571865;0.959399;0.238885;0.148397;0.0215861
ID;155;0.932787;1.74766;5.70486;0.765755;1.51078;6.19124;-0.63184;-0.55814;-0.525786;-0.113168;-0.687076;-0.623492;-0.285079;-0.240655;0.572972;0.572972;0.959243;0.24301;0.117371;0.0838083
ID;156;1.42388;1.5906;6.24997;0.858179;0.958016;5.90973;-0.537544;-0.532801;-0.475418;-0.448494;-0.861515;-0.376233;-0.266227;-0.212987;0.965799;0.965799;0.885652;0.32173;0.238631;0.234872
ID;157;0.488915;1.45006;6.09722;1.08552;1.35936;5.97576;-0.73991;-0.625758;-0.219553;-0.112943;-0.719651;-0.482162;-0.403223;-0.295013;0.595202;0.595202;0.956043;0.270497;0.112801;0.00945636
ID;158;0.679801;1.59743;5.70834;0.547616;1.58392;6.18603;-0.696669;-0.580047;-0.420546;-0.0365948;-0.684709;-0.675065;-0.225498;-0.156879;0.498007;0.498007;0.969158;0.237332;0.0645605;0.0154098
ID;159;0.546589;1.14443;5.7564;0.527791;1.14518;6.12612;-0.840663;-0.465364;-0.276862;-0.00832343;-0.826102;-0.510355;-0.181926;-0.154908;0.362357;0.362357;0.983632;0.179985;0.00793735;0.00322411
ID;160;0.568849;1.62187;6.08433;0.645622;1.46408;6.04095;-0.677069;-0.672176;-0.271484;-0.126703;-0.728736;-0.603601;-0.287065;-0.149008;0.180196;0.180196;0.995944;0.08524;0.0205346;0.0202042
ID;161;0.266017;1.21688;6.19361;0.448372;1.08406;6.09345;-0.817351;-0.562576;-0.101093;-0.0722934;-0.84951;-0.489841;-0.161814;-0.110474;0.214293;0.214293;0.994265;0.0770119;0.0731172;0.0126313
ID;162;0.781545;0.938605;5.94439;0.481677;0.765162;5.92998;-0.870119;-0.383142;-0.240302;-0.195831;-0.925791;-0.341259;-0.151351;-0.0595489;0.354518;0.354518;0.984331;0.134789;0.105468;0.0424439
ID;163;0.264337;1.50113;6.0411;0.911612;1.40947;6.1951;-0.731258;-0.660304;-0.170863;-0.00813693;-0.698112;-0.568571;-0.310502;-0.304884;0.687697;0.687697;0.941464;0.304465;0.109391;0.0947612
ID;164;1.0925;1.00257;5.91982;0.694187;1.67804;5.926;-0.819329;-0.358759;-0.319726;-0.312678;-0.658728;-0.643536;-0.373337;-0.11206;0.779555;0.779555;0.924994;0.371849;0.0657436;0.0423381
ID;165;0.33071;1.36438;6.16351;0.95625;1.15117;5.96645;-0.771878;-0.614573;-0.140786;-0.0817495;-0.796355;-0.437737;-0.323535;-0.263688;0.629877;0.629877;0.950815;0.263885;0.162214;0.00122407
ID;166;0.844532;1.65689;5.56174;1.36545;1.5797;6.17794;-0.674741;-0.522308;-0.519798;-0.0415779;-0.56877;-0.526719;-0.476466;-0.414786;0.785843;0.785843;0.923794;0.28115;0.220592;0.137469
ID;167;0.688427;1.17963;5.70345;0.698624;1.5065;6.18937;-0.829816;-0.448091;-0.329519;-0.045141;-0.696368;-0.631021;-0.263986;-0.217246;0.585827;0.585827;0.957407;0.238484;0.151924;0.0584538
ID;168;0.932256;1.47774;5.75201;0.485503;1.27091;5.86784;-0.724415;-0.501069;-0.449966;-0.147254;-0.804307;-0.534344;-0.258398;-0.0282257;0.484323;0.484323;0.970822;0.239265;0.0129714;0.00942245
ID;169;0.837437;1.71849;5.67806;0.345377;1.07443;6.05906;-0.64861;-0.56874;-0.500112;-0.0756818;-0.857559;-0.491138;-0.143759;-0.0520524;0.848313;0.848313;0.911386;0.343198;0.184323;0.132722
ID;170;0.769579;1.58725;5.7505;0.733688;1.09916;5.82973;-0.696354;-0.567038;-0.432079;-0.082868;-0.844387;-0.432983;-0.292153;-0.119091;0.494314;0.494314;0.969612;0.204537;0.129752;0.034378
ID;171;0.35545;1.50863;6.25635;0.781295;1.38581;5.79297;-0.718927;-0.672318;-0.130097;-0.119199;-0.761258;-0.513975;-0.379296;-0.111582;0.598968;0.598968;0.955489;0.198662;0.187402;0.111602
ID;172;1.15804;1.00634;5.90562;0.716215;0.173743;5.65817;-0.810194;-0.346919;-0.334919;-0.333261;-0.995194;-0.067973;-0.0539201;-0.0454107;1.03559;1.03559;0.868912;0.290684;0.28497;0.281581
ID;173;0.652034;0.972285;5.87581;0.240213;1.39032;6.04392;-0.877535;-0.403189;-0.236076;-0.107886;-0.767951;-0.622191;-0.152087;-0.000365687;0.562514;0.562514;0.960707;0.252687;0.114811;0.00303493
ID;174;0.605792;1.34598;5.72064;0.958214;1.50341;5.8631;-0.781779;-0.51996;-0.343769;-0.016906;-0.704242;-0.527041;-0.434234;-0.194194;0.428262;0.428262;0.977161;0.189442;0.0953073;0.0135648
ID;175;1.03149;1.76051;5.92656;0.894582;1.54649;5.69532;-0.601037;-0.592558;-0.493114;-0.210874;-0.707247;-0.515216;-0.471596;-0.10932;0.335288;0.335288;0.985981;0.109174;0.108823;0.0638814
ID;176;0.802222;0.655161;5.55469;0.939082;1.59295;5.80429;-0.94618;-0.232027;-0.222909;-0.0348945;-0.680803;-0.54262;-0.465446;-0.159471;0.992469;0.992469;0.879382;0.336146;0.306706;0.140091
ID;177;0.548482;1.00939;5.87303;0.678702;0.961082;5.88107;-0.873229;-0.42905;-0.222997;-0.0604923;-0.878279;-0.396387;-0.237825;-0.122243;0.143214;0.143214;0.997437;0.0435619;0.0402926;0.0399708
ID;178;0.890364;1.37023;5.6427;0.802726;1.10934;6.06978;-0.768309;-0.456278;-0.438407;-0.096493;-0.813437;-0.460139;-0.256217;-0.246872;0.482243;0.482243;0.971071;0.196005;0.101131;0.0915205
ID;179;1.15048;1.23138;5.95263;0.493544;1.33059;5.9401;-0.748728;-0.42628;-0.389637;-0.325386;-0.78451;-0.564065;-0.250756;-0.0591303;0.667763;0.667763;0.944777;0.276259;0.146464;0.0981077
ID;180;0.740194;1.29633;6.05858;0.594646;1.30413;5.96191;-0.77085;-0.53483;-0.28007;-0.203245;-0.787421;-0.544297;-0.268291;-0.108303;0.195187;0.195187;0.995242;0.0676025;0.0664229;0.0226317
ID;181;0.312168;1.34628;6.13925;0.972048;0.778397;5.81001;-0.779102;-0.607304;-0.14095;-0.0656885;-0.89658;-0.284615;-0.250946;-0.228395;0.796457;0.796457;0.921749;0.33846;0.189149;0.00676405
ID;182;1.32484;1.61434;6.11813;0.515467;1.32622;6.21764;-0.578492;-0.531005;-0.489694;-0.378921;-0.768222;-0.58978;-0.176322;-0.175797;0.754117;0.754117;0.929752;0.357951;0.0649169;0.0567355
ID;183;1.00983;1.15624;5.87652;0.58019;1.17811;5.70472;-0.799693;-0.415031;-0.355467;-0.248763;-0.831467;-0.464921;-0.304155;-0.000716973;0.521703;0.521703;0.966171;0.167686;0.167235;0.102117
ID;184;0.86434;1.05952;5.79709;0.592821;1.45097;5.98381;-0.847542;-0.394443;-0.315864;-0.162226;-0.740138;-0.598569;-0.286265;-0.109383;0.478093;0.478093;0.971564;0.22726;0.0487878;0.0451194
ID;185;1.14746;1.64258;5.88927;0.69071;0.660859;5.72362;-0.633489;-0.525178;-0.509953;-0.250655;-0.94387;-0.26309;-0.189871;-0.0619805;0.994633;0.994633;0.878866;0.336529;0.32104;0.10619
ID;186;0.488024;0.99364;5.97901;0.313731;1.32785;6.19493;-0.875391;-0.439728;-0.183896;-0.0806966;-0.78258;-0.603808;-0.123023;-0.0886017;0.397158;0.397158;0.980348;0.17808;0.0713508;0.0459847
ID;187;0.701646;1.46894;6.23727;0.941669;0.817397;5.6795;-0.702651;-0.62392;-0.244713;-0.239001;-0.904567;-0.284567;-0.277418;-0.154336;0.816002;0.816002;0.917916;0.335891;0.211198;0.00185007
ID;188;0.610348;1.5472;5.84226;0.744066;1.15389;5.61491;-0.712834;-0.604392;-0.350592;-0.0605288;-0.83753;-0.41502;-0.353968;-0.0317522;0.458169;0.458169;0.973875;0.200064;0.096494;0.0472404
ID;189;0.662615;1.58577;6.23362;0.733746;1.61645;5.98377;-0.669081;-0.667691;-0.248346;-0.211763;-0.674557;-0.628713;-0.357128;-0.148838;0.263571;0.263571;0.991329;0.125574;0.0376634;0.00892796
ID;190;0.97918;1.42055;6.10081;0.249504;1.59568;6.03516;-0.698802;-0.545132;-0.357761;-0.294133;-0.698253;-0.693815;-0.176247;-0.000516118;0.7562;0.7562;0.929368;0.330438;0.155855;0.0528767
ID;191;0.524121;1.52441;6.22733;0.261801;1.44117;6.06626;-0.70358;-0.661688;-0.197446;-0.16781;-0.751231;-0.641012;-0.156434;-0.0168587;0.330019;0.330019;0.986417;0.134677;0.0911475;0.0231551
ID;192;0.365522;1.28476;6.13021;0.967807;1.74429;5.87848;-0.796155;-0.579082;-0.153584;-0.0849284;-0.61786;-0.592371;-0.48519;-0.178705;0.781421;0.781421;0.924639;0.344569;0.127588;0.100183
ID;193;0.847612;0.984185;5.6298;1.10134;1.2861;6.02371;-0.877193;-0.345542;-0.322227;-0.0854571;-0.730411;-0.466111;-0.37724;-0.327001;0.626909;0.626909;0.951274;0.244266;0.168715;0.0833511
ID;194;0.813952;0.795516;5.67491;0.475634;1.16902;6.01075;-0.917061;-0.293472;-0.252816;-0.0946443;-0.829681;-0.513641;-0.201611;-0.084585;0.486306;0.486306;0.970584;0.225249;0.0697342;0.0486567
ID;195;0.808737;1.59699;6.09858;0.309117;1.02636;6.13639;-0.664082;-0.629759;-0.341322;-0.214237;-0.868321;-0.478248;-0.110948;-0.0706287;0.748305;0.748305;0.930818;0.280678;0.229575;0.045757
ID;196;0.785127;1.57929;5.9533;0.59922;1.29552;6.02943;-0.685937;-0.602576;-0.375696;-0.158886;-0.785572;-0.54935;-0.249612;-0.137059;0.341788;0.341788;0.985433;0.128614;0.10838;0.0251757
ID;197;0.822876;1.04278;5.64873;0.639668;1.35969;5.98365;-0.863284;-0.371602;-0.331662;-0.0815697;-0.766451;-0.560618;-0.284495;-0.131618;0.447399;0.447399;0.975083;0.178711;0.131322;0.00542343
ID;198;0.602134;1.24479;5.98802;0.91235;1.34915;5.75469;-0.802934;-0.525286;-0.252868;-0.124215;-0.766634;-0.469376;-0.412027;-0.148971;0.349086;0.349086;0.984806;0.156922;0.0733551;0.0123142
ID;199;1.22106;1.5145;5.99288;0.819541;1.55032;5.59674;-0.649442;-0.499945;-0.471084;-0.326129;-0.712728;-0.510628;-0.478563;-0.0475;0.574014;0.574014;0.959095;0.200299;0.167739;0.108995
ID;200;0.951743;0.772671;5.76606;0.72347;0.934066;5.83063;-0.904511;-0.279662;-0.252516;-0.199712;-0.884729;-0.374619;-0.249751;-0.120581;0.250583;0.250583;0.992161;0.110851;0.0428729;0.0385997
ID;201;1.10693;1.37572;5.89491;0.579544;1.52279;5.78831;-0.723263;-0.465576;-0.431646;-0.271683;-0.723226;-0.592747;-0.353067;-0.0306337;0.569199;0.569199;0.959774;0.203594;0.174695;0.0828547
ID;202;1.05891;1.67158;6.10016;0.757942;1.7045;5.78593;-0.607304;-0.603341;-0.431611;-0.284383;-0.652708;-0.609317;-0.442023;-0.0855628;0.409298;0.409298;0.979132;0.137359;0.13493;0.0650095
ID;203;0.607207;1.15682;5.71338;0.956304;1.281;5.68759;-0.837187;-0.454724;-0.303479;-0.0156592;-0.788791;-0.42654;-0.418554;-0.143825;0.362742;0.362742;0.983597;0.169748;0.0471762;0.0386824
ID;204;0.478562;0.904272;5.89442;0.390844;1.26491;6.15859;-0.898609;-0.396446;-0.183579;-0.0403732;-0.799443;-0.571603;-0.150665;-0.107057;0.429985;0.429985;0.976978;0.183141;0.10913;0.00799282
ID;205;0.794708;1.67186;5.52418;0.53027;1.55926;5.80202;-0.670382;-0.529079;-0.520115;-0.0119699;-0.710959;-0.615019;-0.340565;-0.0174605;0.407153;0.407153;0.97935;0.14289;0.139595;0.031139
ID;206;1.06171;1.32;5.82393;0.3288;0.870972;5.98778;-0.754421;-0.444204;-0.422605;-0.234385;-0.906539;-0.401471;-0.129533;-0.0151392;0.802685;0.802685;0.920537;0.372759;0.088933;0.0758473
ID;207;0.644863;1.68581;5.79727;0.43421;1.50393;6.2121;-0.663198;-0.630396;-0.399974;-0.0528197;-0.718344;-0.661389;-0.170745;-0.131878;0.502509;0.502509;0.968601;0.206419;0.12588;0.0579388
ID;208;0.735898;0.61534;5.78845;0.525217;1.41954;6.20274;-0.946122;-0.247295;-0.174804;-0.114639;-0.739833;-0.622005;-0.194341;-0.167294;0.789271;0.789271;0.923137;0.359472;0.11225;0.0774472
ID;209;0.76024;1.57801;5.85188;0.479139;1.27938;6.13674;-0.695045;-0.587389;-0.398221;-0.115353;-0.791206;-0.567983;-0.183691;-0.132842;0.474196;0.474196;0.972024;0.17489;0.119348;0.101684
ID;210;0.807803;0.973813;5.60614;0.612584;0.628752;5.81013;-0.881896;-0.344759;-0.316333;-0.0577377;-0.948676;-0.264774;-0.15973;-0.0662906;0.377147;0.377147;0.982273;0.151665;0.105309;0.0323753
ID;211;0.774742;1.52493;5.76963;1.44193;1.49774;6.20256;-0.716978;-0.552296;-0.41478;-0.0941692;-0.569241;-0.492878;-0.469654;-0.460936;0.812764;0.812764;0.918557;0.308781;0.221924;0.107967
ID;212;0.734748;1.45217;5.95332;0.303265;1.2878;6.14716;-0.732507;-0.572084;-0.336969;-0.150349;-0.796965;-0.585898;-0.1308;-0.0667976;0.465082;0.465082;0.973084;0.222616;0.0517077;0.0295993
ID;213;0.580585;1.04915;6.04556;0.824348;1.3126;5.79285;-0.852842;-0.459515;-0.199232;-0.147694;-0.781234;-0.483036;-0.372834;-0.131697;0.380439;0.380439;0.981963;0.151497;0.0817916;0.0781529
ID;214;1.06714;1.48351;5.92533;0.748373;0.713216;5.90806;-0.691405;-0.511233;-0.441646;-0.256024;-0.920815;-0.29545;-0.185954;-0.173867;0.833842;0.833842;0.91434;0.295655;0.264861;0.0801192
ID;215;0.282238;1.00908;6.00353;0.758801;1.0587;5.59502;-0.875397;-0.46445;-0.134031;-0.00112959;-0.862598;-0.378477;-0.33429;-0.0304768;0.441442;0.441442;0.97574;0.190749;0.0788287;0.0730237
ID;216;0.32658;0.747637;6.09676;0.601751;1.05692;5.74057;-0.928655;-0.353226;-0.0926436;-0.0651857;-0.863208;-0.423893;-0.273009;-0.0255316;0.417321;0.417321;0.978309;0.154947;0.104174;0.0897217
ID;217;0.700595;1.43676;5.6017;0.630338;1.24902;6.09786;-0.752837;-0.507173;-0.419475;-0.00719448;-0.79125;-0.536745;-0.231902;-0.179024;0.519373;0.519373;0.96647;0.23662;0.070647;0.0703904
ID;218;0.828526;1.13296;5.80743;0.61872;0.821555;5.95519;-0.830704;-0.426534;-0.325696;-0.148063;-0.907142;-0.355413;-0.182043;-0.132799;0.356957;0.356957;0.984115;0.140209;0.107982;0.0141122
ID;219;0.814515;1.47219;6.0764;0.956793;1.57373;6.14656;-0.707143;-0.585748;-0.328143;-0.221744;-0.647528;-0.604924;-0.368148;-0.281501;0.190786;0.190786;0.995454;0.0786022;0.0383351;0.0377413
ID;220;0.930347;0.876944;5.77743;0.803541;0.986752;5.98933;-0.885075;-0.319729;-0.279324;-0.190771;-0.852294;-0.404079;-0.24702;-0.222028;0.202176;0.202176;0.994895;0.070244;0.0678077;0.0255325
ID;221;0.846566;1.6476;5.99086;0.981998;1.35251;5.76069;-0.653516;-0.61795;-0.395602;-0.185886;-0.75943;-0.456985;-0.427649;-0.177615;0.391638;0.391638;0.980889;0.161413;0.108575;0.00385338
ID;222;0.437893;0.702404;6.00716;0.223478;0.717885;6.16382;-0.935887;-0.32234;-0.120213;-0.0759095;-0.935001;-0.346136;-0.059923;-0.048717;0.140617;0.140617;0.997529;0.0668892;0.0212477;0.00308752
ID;223;0.883806;1.63939;5.6052;0.618053;1.44297;5.88522;-0.678835;-0.519171;-0.514518;-0.0701057;-0.746284;-0.577089;-0.321292;-0.0824584;0.426923;0.426923;0.977303;0.16352;0.133775;0.0156027
ID;224;0.470482;1.47594;6.05298;0.135467;0.200613;6.16438;-0.734502;-0.63192;-0.230914;-0.08867;-0.994939;-0.0993301;-0.0126971;-0.00828732;0.586834;0.586834;0.957261;0.205917;0.170179;0.110853
ID;225;0.504948;1.07566;5.86419;0.667167;1.62638;6.10704;-0.85803;-0.458574;-0.228327;-0.0368981;-0.666576;-0.662853;-0.29733;-0.167021;0.635371;0.635371;0.949961;0.235909;0.155054;0.133713
ID;226;0.503175;1.37545;6.07048;0.355877;1.38458;6.07127;-0.764556;-0.594551;-0.222393;-0.111829;-0.767792;-0.612752;-0.178789;-0.0553602;0.147434;0.147434;0.997284;0.0696664;0.0196735;0.0135625
ID;227;0.613265;1.45339;6.22706;0.63466;1.27624;5.98435;-0.718561;-0.627537;-0.218243;-0.205515;-0.791922;-0.531968;-0.268049;-0.134238;0.297435;0.297435;0.988962;0.118405;0.0889171;0.00531028
ID;228;0.878662;0.806759;5.66938;0.729781;1.39407;5.89815;-0.911687;-0.288215;-0.266479;-0.121444;-0.755385;-0.544776;-0.339583;-0.131513;0.6212;0.6212;0.95215;0.285147;0.0800432;0.0754599
ID;229;0.0990852;1.11715;6.24376;1.16014;1.66612;5.91906;-0.847635;-0.528706;-0.0366749;-0.0252916;-0.620038;-0.535287;-0.51094;-0.260694;0.509621;0.509621;0.967711;0.211612;0.12338;0.0594374
ID;230;1.06457;1.56639;5.79661;0.943827;0.986989;5.67506;-0.679274;-0.503777;-0.493972;-0.201961;-0.868306;-0.338101;-0.331791;-0.147128;0.610615;0.610615;0.953755;0.213437;0.197705;0.0755597
ID;231;1.20528;1.31113;6.0367;0.797085;1.05003;5.66372;-0.703345;-0.455934;-0.404656;-0.365627;-0.861907;-0.380673;-0.326059;-0.0767492;0.697604;0.697604;0.939783;0.255775;0.223636;0.0370695
ID;232;0.945955;1.36607;5.92263;0.953867;0.565951;5.66673;-0.742672;-0.501201;-0.383596;-0.223808;-0.946596;-0.197481;-0.197387;-0.161228;0.836557;0.836557;0.91379;0.345441;0.179907;0.115294
ID;233;0.918575;1.68021;5.69334;0.238827;1.57025;6.23195;-0.65839;-0.542756;-0.509915;-0.109201;-0.70419;-0.699493;-0.102166;-0.0662436;0.889977;0.889977;0.902616;0.332244;0.267946;0.0557132
ID;234;1.01874;1.53032;5.96572;0.584102;1.23285;6.08748;-0.677383;-0.543732;-0.429098;-0.247754;-0.800613;-0.534731;-0.219743;-0.157463;0.520111;0.520111;0.966376;0.241556;0.0862258;0.0182785
