ID;ID;phi1A;PHIA;phi2A;phi1B;PHIB;phi2B;q0A;q1A;q2A;q3A;q0B;q1B;q2B;q3B;distanceAB
ID;155;0.932787;1.74766;5.70486;0.765755;1.51078;6.19124;-0.63184;-0.55814;-0.525786;-0.113168;-0.687076;-0.623492;-0.285079;-0.240655;0.286486
ID;156;1.42388;1.5906;6.24997;0.858179;0.958016;5.90973;-0.537544;-0.532801;-0.475418;-0.448494;-0.861515;-0.376233;-0.266227;-0.212987;0.482899
ID;157;0.488915;1.45006;6.09722;1.08552;1.35936;5.97576;-0.73991;-0.625758;-0.219553;-0.112943;-0.719651;-0.482162;-0.403223;-0.295013;0.297601
ID;158;0.679801;1.59743;5.70834;0.547616;1.58392;6.18603;-0.696669;-0.580047;-0.420546;-0.0365948;-0.684709;-0.675065;-0.225498;-0.156879;0.249004
ID;159;0.546589;1.14443;5.7564;0.527791;1.14518;6.12612;-0.840663;-0.465364;-0.276862;-0.00832343;-0.826102;-0.510355;-0.181926;-0.154908;0.181179
ID;160;0.568849;1.62187;6.08433;0.645622;1.46408;6.04095;-0.677069;-0.672176;-0.271484;-0.126703;-0.728736;-0.603601;-0.287065;-0.149008;0.0900981
ID;161;0.266017;1.21688;6.19361;0.448372;1.08406;6.09345;-0.817351;-0.562576;-0.101093;-0.0722934;-0.84951;-0.489841;-0.161814;-0.110474;0.107147
ID;162;0.781545;0.938605;5.94439;0.481677;0.765162;5.92998;-0.870119;-0.383142;-0.240302;-0.195831;-0.925791;-0.341259;-0.151351;-0.0595489;0.177259
ID;163;0.264337;1.50113;6.0411;0.911612;1.40947;6.1951;-0.731258;-0.660304;-0.170863;-0.00813693;-0.698112;-0.568571;-0.310502;-0.304884;0.343849
ID;164;1.0925;1.00257;5.91982;0.694187;1.67804;5.926;-0.819329;-0.358759;-0.319726;-0.312678;-0.658728;-0.643536;-0.373337;-0.11206;0.389777
ID;165;0.33071;1.36438;6.16351;0.95625;1.15117;5.96645;-0.771878;-0.614573;-0.140786;-0.0817495;-0.796355;-0.437737;-0.323535;-0.263688;0.314938
ID;166;0.844532;1.65689;5.56174;1.36545;1.5797;6.17794;-0.674741;-0.522308;-0.519798;-0.0415779;-0.56877;-0.526719;-0.476466;-0.414786;0.392922
ID;167;0.688427;1.17963;5.70345;0.698624;1.5065;6.18937;-0.829816;-0.448091;-0.329519;-0.045141;-0.696368;-0.631021;-0.263986;-0.217246;0.292913
ID;168;0.932256;1.47774;5.75201;0.485503;1.27091;5.86784;-0.724415;-0.501069;-0.449966;-0.147254;-0.804307;-0.534344;-0.258398;-0.0282257;0.242161
ID;169;0.837437;1.71849;5.67806;0.345377;1.07443;6.05906;-0.64861;-0.56874;-0.500112;-0.0756818;-0.857559;-0.491138;-0.143759;-0.0520524;0.424156
ID;170;0.769579;1.58725;5.7505;0.733688;1.09916;5.82973;-0.696354;-0.567038;-0.432079;-0.082868;-0.844387;-0.432983;-0.292153;-0.119091;0.247157
ID;171;0.35545;1.50863;6.25635;0.781295;1.38581;5.79297;-0.718927;-0.672318;-0.130097;-0.119199;-0.761258;-0.513975;-0.379296;-0.111582;0.299484
ID;172;1.15804;1.00634;5.90562;0.716215;0.173743;5.65817;-0.810194;-0.346919;-0.334919;-0.333261;-0.995194;-0.067973;-0.0539201;-0.0454107;0.529474
ID;173;0.652034;0.972285;5.87581;0.240213;1.39032;6.04392;-0.877535;-0.403189;-0.236076;-0.107886;-0.767951;-0.622191;-0.152087;-0.000365687;0.281257
ID;174;0.605792;1.34598;5.72064;0.958214;1.50341;5.8631;-0.781779;-0.51996;-0.343769;-0.016906;-0.704242;-0.527041;-0.434234;-0.194194;0.214131
ID;175;1.03149;1.76051;5.92656;0.894582;1.54649;5.69532;-0.601037;-0.592558;-0.493114;-0.210874;-0.707247;-0.515216;-0.471596;-0.10932;0.167644
ID;176;0.802222;0.655161;5.55469;0.939082;1.59295;5.80429;-0.94618;-0.232027;-0.222909;-0.0348945;-0.680803;-0.54262;-0.465446;-0.159471;0.496234
ID;177;0.548482;1.00939;5.87303;0.678702;0.961082;5.88107;-0.873229;-0.42905;-0.222997;-0.0604923;-0.878279;-0.396387;-0.237825;-0.122243;0.071607
ID;178;0.890364;1.37023;5.6427;0.802726;1.10934;6.06978;-0.768309;-0.456278;-0.438407;-0.096493;-0.813437;-0.460139;-0.256217;-0.246872;0.241121
ID;179;1.15048;1.23138;5.95263;0.493544;1.33059;5.9401;-0.748728;-0.42628;-0.389637;-0.325386;-0.78451;-0.564065;-0.250756;-0.0591303;0.333881
ID;180;0.740194;1.29633;6.05858;0.594646;1.30413;5.96191;-0.77085;-0.53483;-0.28007;-0.203245;-0.787421;-0.544297;-0.268291;-0.108303;0.0975935
ID;181;0.312168;1.34628;6.13925;0.972048;0.778397;5.81001;-0.779102;-0.607304;-0.14095;-0.0656885;-0.89658;-0.284615;-0.250946;-0.228395;0.398229
ID;182;1.32484;1.61434;6.11813;0.515467;1.32622;6.21764;-0.578492;-0.531005;-0.489694;-0.378921;-0.768222;-0.58978;-0.176322;-0.175797;0.4262
ID;183;1.00983;1.15624;5.87652;0.58019;1.17811;5.70472;-0.799693;-0.415031;-0.355467;-0.248763;-0.831467;-0.464921;-0.304155;-0.000716973;0.260851
ID;184;0.86434;1.05952;5.79709;0.592821;1.45097;5.98381;-0.847542;-0.394443;-0.315864;-0.162226;-0.740138;-0.598569;-0.286265;-0.109383;0.239047
ID;185;1.14746;1.64258;5.88927;0.69071;0.660859;5.72362;-0.633489;-0.525178;-0.509953;-0.250655;-0.94387;-0.26309;-0.189871;-0.0619805;0.557725
ID;186;0.488024;0.99364;5.97901;0.313731;1.32785;6.19493;-0.875391;-0.439728;-0.183896;-0.0806966;-0.78258;-0.603808;-0.123023;-0.0886017;0.198579
ID;187;0.701646;1.46894;6.23727;0.941669;0.817397;5.6795;-0.702651;-0.62392;-0.244713;-0.239001;-0.904567;-0.284567;-0.277418;-0.154336;0.408001
ID;188;0.610348;1.5472;5.84226;0.744066;1.15389;5.61491;-0.712834;-0.604392;-0.350592;-0.0605288;-0.83753;-0.41502;-0.353968;-0.0317522;0.229085
ID;189;0.662615;1.58577;6.23362;0.733746;1.61645;5.98377;-0.669081;-0.667691;-0.248346;-0.211763;-0.674557;-0.628713;-0.357128;-0.148838;0.131786
ID;190;0.97918;1.42055;6.10081;0.249504;1.59568;6.03516;-0.698802;-0.545132;-0.357761;-0.294133;-0.698253;-0.693815;-0.176247;-0.000516118;0.3781
ID;191;0.524121;1.52441;6.22733;0.261801;1.44117;6.06626;-0.70358;-0.661688;-0.197446;-0.16781;-0.751231;-0.641012;-0.156434;-0.0168587;0.16501
ID;192;0.365522;1.28476;6.13021;0.967807;1.74429;5.87848;-0.796155;-0.579082;-0.153584;-0.0849284;-0.61786;-0.592371;-0.48519;-0.178705;0.390711
ID;193;0.847612;0.984185;5.6298;1.10134;1.2861;6.02371;-0.877193;-0.345542;-0.322227;-0.0854571;-0.730411;-0.466111;-0.37724;-0.327001;0.313455
ID;194;0.813952;0.795516;5.67491;0.475634;1.16902;6.01075;-0.917061;-0.293472;-0.252816;-0.0946443;-0.829681;-0.513641;-0.201611;-0.084585;0.243153
ID;195;0.808737;1.59699;6.09858;0.309117;1.02636;6.13639;-0.664082;-0.629759;-0.341322;-0.214237;-0.868321;-0.478248;-0.110948;-0.0706287;0.374152
ID;196;0.785127;1.57929;5.9533;0.59922;1.29552;6.02943;-0.685937;-0.602576;-0.375696;-0.158886;-0.785572;-0.54935;-0.249612;-0.137059;0.170894
ID;197;0.822876;1.04278;5.64873;0.639668;1.35969;5.98365;-0.863284;-0.371602;-0.331662;-0.0815697;-0.766451;-0.560618;-0.284495;-0.131618;0.2237
ID;198;0.602134;1.24479;5.98802;0.91235;1.34915;5.75469;-0.802934;-0.525286;-0.252868;-0.124215;-0.766634;-0.469376;-0.412027;-0.148971;0.174543
ID;199;1.22106;1.5145;5.99288;0.819541;1.55032;5.59674;-0.649442;-0.499945;-0.471084;-0.326129;-0.712728;-0.510628;-0.478563;-0.0475;0.287007
ID;200;0.951743;0.772671;5.76606;0.72347;0.934066;5.83063;-0.904511;-0.279662;-0.252516;-0.199712;-0.884729;-0.374619;-0.249751;-0.120581;0.125292
ID;201;1.10693;1.37572;5.89491;0.579544;1.52279;5.78831;-0.723263;-0.465576;-0.431646;-0.271683;-0.723226;-0.592747;-0.353067;-0.0306337;0.2846
ID;202;1.05891;1.67158;6.10016;0.757942;1.7045;5.78593;-0.607304;-0.603341;-0.431611;-0.284383;-0.652708;-0.609317;-0.442023;-0.0855628;0.204649
ID;203;0.607207;1.15682;5.71338;0.956304;1.281;5.68759;-0.837187;-0.454724;-0.303479;-0.0156592;-0.788791;-0.42654;-0.418554;-0.143825;0.181371
ID;204;0.478562;0.904272;5.89442;0.390844;1.26491;6.15859;-0.898609;-0.396446;-0.183579;-0.0403732;-0.799443;-0.571603;-0.150665;-0.107057;0.214992
ID;205;0.794708;1.67186;5.52418;0.53027;1.55926;5.80202;-0.670382;-0.529079;-0.520115;-0.0119699;-0.710959;-0.615019;-0.340565;-0.0174605;0.203576
ID;206;1.06171;1.32;5.82393;0.3288;0.870972;5.98778;-0.754421;-0.444204;-0.422605;-0.234385;-0.906539;-0.401471;-0.129533;-0.0151392;0.401342
ID;207;0.644863;1.68581;5.79727;0.43421;1.50393;6.2121;-0.663198;-0.630396;-0.399974;-0.0528197;-0.718344;-0.661389;-0.170745;-0.131878;0.251254
ID;208;0.735898;0.61534;5.78845;0.525217;1.41954;6.20274;-0.946122;-0.247295;-0.174804;-0.114639;-0.739833;-0.622005;-0.194341;-0.167294;0.43483
ID;209;0.76024;1.57801;5.85188;0.479139;1.27938;6.13674;-0.695045;-0.587389;-0.398221;-0.115353;-0.791206;-0.567983;-0.183691;-0.132842;0.237098
ID;210;0.807803;0.973813;5.60614;0.612584;0.628752;5.81013;-0.881896;-0.344759;-0.316333;-0.0577377;-0.948676;-0.264774;-0.15973;-0.0662906;0.188573
ID;211;0.774742;1.52493;5.76963;1.44193;1.49774;6.20256;-0.716978;-0.552296;-0.41478;-0.0941692;-0.569241;-0.492878;-0.469654;-0.460936;0.406382
ID;212;0.734748;1.45217;5.95332;0.303265;1.2878;6.14716;-0.732507;-0.572084;-0.336969;-0.150349;-0.796965;-0.585898;-0.1308;-0.0667976;0.232541
ID;213;0.580585;1.04915;6.04556;0.824348;1.3126;5.79285;-0.852842;-0.459515;-0.199232;-0.147694;-0.781234;-0.483036;-0.372834;-0.131697;0.190219
ID;214;1.06714;1.48351;5.92533;0.748373;0.713216;5.90806;-0.691405;-0.511233;-0.441646;-0.256024;-0.920815;-0.29545;-0.185954;-0.173867;0.416921
ID;215;0.282238;1.00908;6.00353;0.758801;1.0587;5.59502;-0.875397;-0.46445;-0.134031;-0.00112959;-0.862598;-0.378477;-0.33429;-0.0304768;0.220721
ID;216;0.32658;0.747637;6.09676;0.601751;1.05692;5.74057;-0.928655;-0.353226;-0.0926436;-0.0651857;-0.863208;-0.423893;-0.273009;-0.0255316;0.208661
ID;217;0.700595;1.43676;5.6017;0.630338;1.24902;6.09786;-0.752837;-0.507173;-0.419475;-0.00719448;-0.79125;-0.536745;-0.231902;-0.179024;0.259687
ID;218;0.828526;1.13296;5.80743;0.61872;0.821555;5.95519;-0.830704;-0.426534;-0.325696;-0.148063;-0.907142;-0.355413;-0.182043;-0.132799;0.178478
ID;219;0.814515;1.47219;6.0764;0.956793;1.57373;6.14656;-0.707143;-0.585748;-0.328143;-0.221744;-0.647528;-0.604924;-0.368148;-0.281501;0.0953932
ID;220;0.930347;0.876944;5.77743;0.803541;0.986752;5.98933;-0.885075;-0.319729;-0.279324;-0.190771;-0.852294;-0.404079;-0.24702;-0.222028;0.101088
ID;221;0.846566;1.6476;5.99086;0.981998;1.35251;5.76069;-0.653516;-0.61795;-0.395602;-0.185886;-0.75943;-0.456985;-0.427649;-0.177615;0.195819
ID;222;0.437893;0.702404;6.00716;0.223478;0.717885;6.16382;-0.935887;-0.32234;-0.120213;-0.0759095;-0.935001;-0.346136;-0.059923;-0.048717;0.0703087
ID;223;0.883806;1.63939;5.6052;0.618053;1.44297;5.88522;-0.678835;-0.519171;-0.514518;-0.0701057;-0.746284;-0.577089;-0.321292;-0.0824584;0.213462
ID;224;0.470482;1.47594;6.05298;0.135467;0.200613;6.16438;-0.734502;-0.63192;-0.230914;-0.08867;-0.994939;-0.0993301;-0.0126971;-0.00828732;0.64812
ID;225;0.504948;1.07566;5.86419;0.667167;1.62638;6.10704;-0.85803;-0.458574;-0.228327;-0.0368981;-0.666576;-0.662853;-0.29733;-0.167021;0.317685
ID;226;0.503175;1.37545;6.07048;0.355877;1.38458;6.07127;-0.764556;-0.594551;-0.222393;-0.111829;-0.767792;-0.612752;-0.178789;-0.0553602;0.0737172
ID;227;0.613265;1.45339;6.22706;0.63466;1.27624;5.98435;-0.718561;-0.627537;-0.218243;-0.205515;-0.791922;-0.531968;-0.268049;-0.134238;0.148717
ID;228;0.878662;0.806759;5.66938;0.729781;1.39407;5.89815;-0.911687;-0.288215;-0.266479;-0.121444;-0.755385;-0.544776;-0.339583;-0.131513;0.3106
ID;229;0.0990852;1.11715;6.24376;1.16014;1.66612;5.91906;-0.847635;-0.528706;-0.0366749;-0.0252916;-0.620038;-0.535287;-0.51094;-0.260694;0.584646
ID;230;1.06457;1.56639;5.79661;0.943827;0.986989;5.67506;-0.679274;-0.503777;-0.493972;-0.201961;-0.868306;-0.338101;-0.331791;-0.147128;0.305307
ID;231;1.20528;1.31113;6.0367;0.797085;1.05003;5.66372;-0.703345;-0.455934;-0.404656;-0.365627;-0.861907;-0.380673;-0.326059;-0.0767492;0.348802
ID;232;0.945955;1.36607;5.92263;0.953867;0.565951;5.66673;-0.742672;-0.501201;-0.383596;-0.223808;-0.946596;-0.197481;-0.197387;-0.161228;0.418279
ID;233;0.918575;1.68021;5.69334;0.238827;1.57025;6.23195;-0.65839;-0.542756;-0.509915;-0.109201;-0.70419;-0.699493;-0.102166;-0.0662436;0.444988
ID;234;1.01874;1.53032;5.96572;0.584102;1.23285;6.08748;-0.677383;-0.543732;-0.429098;-0.247754;-0.800613;-0.534731;-0.219743;-0.157463;0.260056
ID;235;0.599176;1.36338;5.98017;0.0760556;0.888622;6.25489;-0.76801;-0.567078;-0.274697;-0.114565;-0.90265;-0.429251;-0.0224163;-0.0215603;0.332313
ID;236;1.05431;1.62014;6.05424;1.21054;1.62424;6.1518;-0.631568;-0.58028;-0.433515;-0.276517;-0.59022;-0.568422;-0.451225;-0.353458;0.0899405
ID;237;0.622055;0.970616;5.70002;0.292514;1.03737;6.10125;-0.884364;-0.384315;-0.264398;-0.0171999;-0.867144;-0.481856;-0.116501;-0.0479946;0.180892
ID;238;0.468729;1.44216;6.21774;0.853446;0.757915;5.68366;-0.735875;-0.636789;-0.174241;-0.150427;-0.921574;-0.276543;-0.24574;-0.117634;0.415843
ID;239;0.696052;1.60277;6.13013;0.768883;1.47707;5.73422;-0.67023;-0.654548;-0.295887;-0.186572;-0.734991;-0.532269;-0.412182;-0.0811446;0.209634
ID;240;1.21088;1.72814;5.93496;0.817972;1.07245;6.03898;-0.589876;-0.540883;-0.534597;-0.271474;-0.824509;-0.440524;-0.258755;-0.243249;0.379109
ID;241;0.627405;0.52297;5.71454;1.04424;1.83701;5.78072;-0.96559;-0.21365;-0.145547;-0.0283763;-0.584873;-0.568663;-0.555125;-0.162427;0.689367
ID;242;0.402063;1.19988;6.00552;0.801561;1.40437;5.71314;-0.823773;-0.532299;-0.188212;-0.0513049;-0.758322;-0.49986;-0.409037;-0.088177;0.236046
ID;243;0.776718;0.55581;5.815;0.802651;1.19791;5.67585;-0.950212;-0.222889;-0.159949;-0.147761;-0.821991;-0.429382;-0.365345;-0.0805281;0.326701
ID;244;1.01248;1.46458;5.89701;0.933483;1.68636;5.90871;-0.707481;-0.511644;-0.430362;-0.229086;-0.639281;-0.592682;-0.454291;-0.183486;0.117841
ID;245;0.522613;1.35255;5.98624;0.378525;0.628687;5.93845;-0.77495;-0.574074;-0.249359;-0.0878145;-0.950864;-0.289194;-0.109392;-0.0160673;0.372062
ID;246;0.606639;0.856497;5.83892;0.80557;0.637635;5.64139;-0.906698;-0.359256;-0.208306;-0.0737735;-0.946425;-0.234886;-0.207547;-0.0776724;0.130714
ID;247;0.754795;1.34197;5.73999;0.145045;1.43153;6.23827;-0.778829;-0.49535;-0.375783;-0.0827085;-0.753647;-0.653236;-0.0622325;-0.0377618;0.356706
ID;248;0.585903;1.66786;5.89745;0.906848;0.999149;5.91308;-0.668608;-0.654887;-0.345801;-0.0671405;-0.846366;-0.38468;-0.285503;-0.232753;0.370453
ID;249;0.857095;1.41526;6.15789;0.211431;1.10987;6.10006;-0.7096;-0.573182;-0.306609;-0.271886;-0.849849;-0.516669;-0.10327;-0.0120291;0.364977
ID;250;0.296899;1.02838;6.12201;0.570692;1.44;6.1869;-0.868686;-0.478987;-0.111664;-0.0590431;-0.730753;-0.623058;-0.215845;-0.176663;0.254597
ID;251;0.816346;1.30618;5.66156;0.463646;1.5462;5.86961;-0.790448;-0.457237;-0.400206;-0.0772041;-0.715526;-0.632252;-0.29658;-0.0179173;0.225191
ID;252;0.462941;1.405;6.02405;1.19321;1.55679;6.22754;-0.759272;-0.60447;-0.228242;-0.0776398;-0.599934;-0.569643;-0.410493;-0.383512;0.394178
ID;253;1.01505;1.52713;5.88981;0.586857;1.42963;5.87482;-0.687759;-0.527008;-0.447698;-0.220944;-0.752208;-0.575986;-0.312877;-0.067311;0.220291
ID;254;1.0823;1.67609;6.10326;0.734821;1.07641;5.67866;-0.601979;-0.600149;-0.438602;-0.29167;-0.856808;-0.401889;-0.318185;-0.0558975;0.420626
ID;255;0.656395;1.34715;6.02791;0.635771;0.654588;5.87783;-0.765929;-0.560092;-0.274597;-0.155709;-0.940639;-0.278898;-0.159895;-0.108851;0.355343
ID;256;0.572572;1.39661;6.22829;0.943894;1.63267;5.9579;-0.740417;-0.61154;-0.198413;-0.196047;-0.652395;-0.586785;-0.431974;-0.208478;0.251794
ID;257;0.805632;1.36194;5.9324;1.12932;1.29211;5.91383;-0.756956;-0.527209;-0.344063;-0.17518;-0.74151;-0.440779;-0.410083;-0.296156;0.163591
ID;258;0.627102;1.23273;5.72051;0.329733;0.965112;6.17909;-0.815563;-0.478765;-0.32396;-0.026282;-0.88018;-0.453171;-0.0998698;-0.0997255;0.24647
ID;259;0.183684;1.09746;6.11694;0.133033;1.36436;6.22227;-0.853155;-0.51364;-0.0907977;-0.00743813;-0.775697;-0.627523;-0.0610459;-0.0279817;0.142516
ID;260;0.791771;1.79524;5.5181;0.71387;1.5578;6.07062;-0.623417;-0.556687;-0.548982;-0.00831798;-0.689448;-0.628467;-0.313894;-0.176526;0.306273
ID;261;1.39981;1.50073;6.1195;0.876435;1.21855;5.65726;-0.596125;-0.483938;-0.480417;-0.423838;-0.813637;-0.418267;-0.390578;-0.10245;0.406508
ID;262;0.277715;1.47323;6.10677;0.438047;1.07322;5.96207;-0.739797;-0.65454;-0.151231;-0.0375029;-0.857979;-0.474835;-0.189425;-0.0502186;0.219257
ID;263;0.841526;1.30866;5.79392;0.345474;1.26229;6.04309;-0.781179;-0.478792;-0.375749;-0.139031;-0.806233;-0.564957;-0.170304;-0.0425207;0.244687
ID;264;1.04842;1.32445;5.89401;0.46626;1.07252;6.11795;-0.74617;-0.462754;-0.40488;-0.255267;-0.849907;-0.485667;-0.158657;-0.128895;0.297545
ID;265;1.21363;1.52531;6.07339;0.920586;1.44676;5.91697;-0.633829;-0.52314;-0.451211;-0.347842;-0.720961;-0.529578;-0.3971;-0.20512;0.176099
ID;266;0.435161;1.23901;6.18062;0.522281;1.27444;6.13827;-0.802935;-0.559771;-0.154236;-0.134771;-0.789488;-0.562163;-0.194818;-0.150755;0.0457092
ID;267;0.436458;0.77171;6.00652;0.870926;0.986861;5.72297;-0.923521;-0.35268;-0.131367;-0.0739445;-0.870106;-0.357473;-0.310737;-0.136274;0.19764
ID;268;0.769085;0.680291;5.67131;0.821594;0.996542;6.01326;-0.939796;-0.257204;-0.212488;-0.074023;-0.845204;-0.408484;-0.248065;-0.239237;0.246376
ID;269;0.390824;1.5331;6.184;0.41454;0.904986;6.12892;-0.712662;-0.672941;-0.168253;-0.104664;-0.891755;-0.419646;-0.122674;-0.116709;0.315077
ID;270;0.744021;1.18157;5.95476;0.342452;0.823856;6.12866;-0.812639;-0.478832;-0.284573;-0.171338;-0.912308;-0.388079;-0.0984686;-0.0859762;0.245754
ID;271;0.731179;1.24243;5.99356;1.42162;1.49704;6.16209;-0.793434;-0.507845;-0.284336;-0.178074;-0.583171;-0.487934;-0.474424;-0.443569;0.391373
ID;272;0.949865;1.35823;6.11643;0.596727;0.681134;5.86794;-0.719239;-0.532726;-0.332741;-0.296954;-0.938687;-0.292168;-0.16189;-0.0854139;0.42747
ID;273;0.776155;0.980297;5.63406;0.927467;1.04312;5.80825;-0.880484;-0.356192;-0.307797;-0.0559983;-0.844943;-0.380684;-0.321427;-0.194514;0.145853
ID;274;0.558356;1.053;5.89677;0.765501;0.95477;5.97286;-0.861378;-0.447479;-0.22865;-0.074234;-0.865296;-0.394573;-0.235402;-0.200402;0.137142
ID;275;0.238588;1.19905;6.12623;0.862009;1.52628;6.20314;-0.824915;-0.553253;-0.110866;-0.0336896;-0.668132;-0.615926;-0.313667;-0.275404;0.359796
ID;276;0.87686;1.17159;5.98008;0.724375;0.646051;5.82071;-0.799219;-0.459401;-0.307582;-0.235783;-0.94016;-0.263165;-0.177512;-0.123823;0.297451
ID;277;1.19573;1.27923;6.07808;1.0902;1.58852;5.90691;-0.705903;-0.456363;-0.384717;-0.381349;-0.656636;-0.530022;-0.477429;-0.244884;0.187548
ID;278;0.819217;1.64122;5.74611;1.29312;1.64639;6.10497;-0.675002;-0.569694;-0.458946;-0.0958598;-0.576952;-0.543672;-0.49212;-0.359673;0.285554
ID;279;0.290335;0.67422;6.02774;0.29055;1.00872;6.05478;-0.943571;-0.318521;-0.0891459;-0.0164605;-0.875062;-0.467068;-0.123989;-0.0271985;0.167795
ID;280;0.711807;1.64228;5.82455;0.380873;0.830803;5.99176;-0.675934;-0.610125;-0.404303;-0.086024;-0.91404;-0.380971;-0.133116;-0.0409054;0.433246
ID;281;0.551978;0.904655;5.78076;0.612789;1.29326;5.8561;-0.899156;-0.377715;-0.219892;-0.0222829;-0.794682;-0.522879;-0.299336;-0.0740016;0.202766
ID;282;1.15894;1.52982;5.96204;0.936441;1.15593;5.65235;-0.659067;-0.511349;-0.466946;-0.293452;-0.827816;-0.386987;-0.385628;-0.127486;0.28038
ID;283;0.813266;1.82356;5.70204;1.20583;1.5858;6.13276;-0.608221;-0.606101;-0.507622;-0.0709097;-0.606318;-0.554773;-0.446909;-0.35338;0.294515
ID;284;0.579319;0.559078;5.88304;0.709947;1.1144;5.79453;-0.957328;-0.243481;-0.129787;-0.0859923;-0.84355;-0.436655;-0.298283;-0.0937201;0.281486
ID;285;0.042981;1.41067;6.25942;1.00756;1.25253;5.75193;-0.76136;-0.647927;-0.0216327;-0.00731369;-0.787355;-0.421025;-0.407769;-0.191137;0.489701
ID;286;0.186556;1.0454;6.21557;0.812583;0.223195;5.5567;-0.864942;-0.495196;-0.0632739;-0.051498;-0.992859;-0.079987;-0.0774887;-0.0427674;0.438286
ID;287;1.12801;1.4898;5.93265;0.810984;1.63506;6.12528;-0.680304;-0.500937;-0.456736;-0.278639;-0.64788;-0.645523;-0.33972;-0.219413;0.198205
ID;288;1.16256;1.54201;5.99833;0.670509;1.61612;6.02703;-0.649246;-0.522195;-0.461436;-0.304744;-0.676128;-0.646726;-0.323108;-0.142117;0.249267
ID;289;1.07638;1.64427;5.94634;0.870224;0.962426;5.82175;-0.634653;-0.557192;-0.47565;-0.245986;-0.867982;-0.363992;-0.28591;-0.179925;0.365534
ID;290;0.853058;1.19178;5.77834;0.515572;1.35677;5.84437;-0.815136;-0.436779;-0.35245;-0.143372;-0.778013;-0.557434;-0.28822;-0.0298748;0.181752
ID;291;0.905775;1.24824;5.71222;0.165895;0.853149;6.17971;-0.800133;-0.432191;-0.393341;-0.13521;-0.909945;-0.410008;-0.055559;-0.0284072;0.373728
ID;292;0.94036;1.0674;5.67888;1.06186;1.60432;5.92431;-0.848806;-0.36439;-0.35499;-0.143981;-0.652655;-0.544984;-0.468775;-0.239343;0.306369
ID;293;1.14533;1.29896;5.86743;0.682568;1.36277;6.02452;-0.743996;-0.429711;-0.425556;-0.284114;-0.759321;-0.561395;-0.285606;-0.163393;0.227947
ID;294;0.346589;0.370649;6.02695;0.486157;0.958369;5.98233;-0.981874;-0.175958;-0.0547031;-0.0443856;-0.883565;-0.425817;-0.176783;-0.0820968;0.298461
ID;295;0.782321;1.37272;5.7193;0.387116;1.55449;5.9825;-0.76895;-0.495503;-0.395074;-0.0843174;-0.712181;-0.660255;-0.236459;-0.0307954;0.24223
ID;296;0.605724;0.664114;5.74571;0.981173;1.38083;6.1201;-0.944823;-0.274168;-0.176353;-0.0322523;-0.707377;-0.535438;-0.344809;-0.306644;0.482485
ID;297;0.282343;1.11715;6.11169;0.376417;0.959283;6.13155;-0.846708;-0.516394;-0.119233;-0.0469765;-0.881563;-0.44547;-0.120428;-0.0994971;0.09493
ID;298;0.898357;0.914049;5.81268;0.823927;0.77882;5.60954;-0.876914;-0.341895;-0.278991;-0.19051;-0.922523;-0.278094;-0.258442;-0.0694475;0.145831
ID;299;0.91534;1.07042;5.78717;0.853477;1.66628;5.91995;-0.841325;-0.388214;-0.330775;-0.179024;-0.65245;-0.607275;-0.422951;-0.163212;0.30517
ID;300;0.71048;1.58096;6.09277;1.07864;1.57115;6.07901;-0.679852;-0.639803;-0.309412;-0.18088;-0.640473;-0.566673;-0.423153;-0.299362;0.184309
ID;301;1.02847;1.14448;5.77745;0.410374;1.41083;6.2004;-0.812138;-0.389853;-0.375841;-0.217233;-0.751151;-0.628741;-0.158255;-0.124147;0.343439
ID;302;0.271774;1.04657;6.10555;0.916647;0.985047;5.85482;-0.865223;-0.487165;-0.111348;-0.040756;-0.855012;-0.369895;-0.294561;-0.212994;0.278549
ID;303;0.864012;1.58622;5.94093;1.12796;1.54506;6.20945;-0.677893;-0.58682;-0.404169;-0.180973;-0.618942;-0.575707;-0.394579;-0.36025;0.189574
ID;304;0.906421;1.11047;5.69861;0.801412;0.883714;5.8037;-0.838797;-0.387319;-0.357583;-0.136157;-0.892274;-0.342876;-0.255527;-0.144875;0.123879
ID;305;0.564613;1.52651;6.17298;0.970592;1.0543;5.71929;-0.704018;-0.652301;-0.228842;-0.162766;-0.846438;-0.362123;-0.349209;-0.174533;0.346864
ID;306;1.07803;1.50814;6.20637;0.864254;1.43034;6.01354;-0.639463;-0.573618;-0.373706;-0.349848;-0.72186;-0.55315;-0.352176;-0.221167;0.155819
ID;307;0.673705;0.527198;5.7616;0.406006;1.00167;5.93166;-0.962667;-0.215393;-0.146615;-0.0733605;-0.876857;-0.446125;-0.177549;-0.023894;0.253671
ID;308;0.757027;1.5736;5.82045;0.938978;1.55169;6.07067;-0.698483;-0.580439;-0.405578;-0.103527;-0.667254;-0.587419;-0.381295;-0.253623;0.155535
ID;309;0.763947;0.536607;5.74876;1.17697;1.60867;6.00662;-0.957879;-0.211169;-0.16026;-0.110414;-0.624482;-0.538352;-0.478653;-0.301814;0.606067
