ID;ID;phi1A;PHIA;phi2A;u;v;w;randomAngle;eulRot[0];eulRot[1];eulRot[2]
ID;251;0.373399;1.58162;6.20104;0.978543;0.0527581;0.199174;0.983368;0.839003;2.42373;0.459004
ID;252;0.637512;1.42581;6.01209;0.302555;0.652983;0.694316;0.45059;0.952326;1.73035;5.90421
ID;253;1.12208;1.42866;6.17195;0.905664;0.168639;0.389015;0.837566;1.48811;1.77647;0.577341
ID;254;0.865514;1.75344;5.81576;0.881059;0.305196;0.361374;0.814183;1.45655;2.28365;0.145218
ID;255;0.573022;1.0648;5.87389;0.665239;0.137682;0.733826;0.00303428;0.574837;1.06672;5.87474
ID;256;0.646311;1.01989;5.92771;0.578324;0.467053;0.668881;0.449782;0.934846;1.35096;5.96743
ID;257;0.63341;1.34713;6.20322;0.680556;0.331878;0.653224;0.525426;0.976026;1.71942;0.0554568
ID;258;1.21531;1.29816;6.084;0.461184;0.756572;0.463582;0.505025;1.44523;1.72438;6.21809
ID;259;0.0597736;1.06221;6.22789;0.834231;0.428706;0.346799;0.323145;0.211571;1.34819;6.12038
ID;260;0.827587;1.29273;5.64115;0.128436;0.986936;0.0972659;0.821051;0.879667;1.98424;5.19598
ID;261;0.728811;1.58467;5.68029;0.297873;0.945729;0.129876;0.179797;0.744002;1.73865;5.59
ID;262;0.849891;1.76767;5.75236;0.246584;0.968493;0.0348843;0.145892;0.836996;1.89719;5.68296
ID;263;0.610027;1.0652;5.7644;0.361096;0.931955;0.0327037;0.399751;0.696561;1.40771;5.54512
ID;264;0.348362;1.02167;5.94931;0.473779;0.769364;0.428501;0.763419;0.766631;1.64163;5.63964
ID;265;0.984769;1.14639;5.89333;0.428057;0.536868;0.727007;0.977708;1.68642;1.74497;6.16983
ID;266;0.569855;1.46886;6.1234;0.225243;0.764264;0.60429;0.795907;1.01252;2.02614;5.82541
ID;267;0.548069;1.60004;5.95965;0.936695;0.331565;0.112544;0.158575;0.569602;1.75387;5.99399
ID;268;0.929428;1.00067;5.87787;0.709617;0.659305;0.248519;0.154307;0.95234;1.14739;5.91032
ID;269;0.305071;1.06549;6.1359;0.761313;0.647848;0.0263609;0.968105;0.352379;1.97476;5.79183
ID;270;0.650532;1.05434;5.87543;0.386607;0.903399;0.185486;0.333577;0.769354;1.34915;5.72108
ID;271;0.988972;0.89981;5.7015;0.206055;0.936142;0.284919;0.0646577;1.0232;0.958075;5.67511
ID;272;0.755595;1.76838;5.62347;0.489798;0.750601;0.443504;0.984652;1.21901;2.64331;5.61785
ID;273;1.03178;1.53604;6.17093;0.489759;0.575518;0.654916;0.625162;1.48261;1.97083;0.0683217
ID;274;0.562947;1.49527;5.75511;0.453982;0.87655;0.159878;0.739885;0.592294;2.13787;5.39043
ID;275;0.925593;1.69646;5.7188;0.265526;0.703428;0.659306;0.0808006;0.976451;1.75518;5.70306
ID;276;0.861258;0.854431;5.7497;0.480131;0.643149;0.596518;0.461466;1.12566;1.22289;5.77692
ID;277;0.614841;1.4537;5.72877;0.366165;0.0187812;0.93036;0.993862;1.54166;1.63689;6.02915
ID;278;0.361167;1.01691;5.95109;0.701027;0.708729;0.0791501;0.569655;0.47095;1.54745;5.73674
ID;279;0.353512;1.24194;6.11384;0.814544;0.0627449;0.576698;0.826479;0.836548;1.828;0.157286
ID;280;0.244825;0.537773;6.13893;0.253236;0.760951;0.597349;0.556284;0.90838;0.891817;5.71703
ID;281;0.998373;0.835414;5.80172;0.697363;0.702933;0.139892;0.60659;1.02175;1.42241;5.94507
ID;282;0.749846;1.68718;5.81489;0.104498;0.88986;0.444106;1.00044;0.932094;2.437;5.24653
ID;283;0.889937;1.3912;5.63819;0.965119;0.0692563;0.252486;1.03878;1.27357;1.9585;0.197613
ID;284;1.44393;1.48537;6.16857;0.714655;0.41702;0.561572;0.160786;1.52921;1.5619;6.27749
ID;285;0.746078;1.27677;6.07468;0.553091;0.743488;0.375919;0.318203;0.871955;1.56929;6.0385
ID;286;0.651671;1.54827;5.77777;0.719073;0.0402186;0.69377;0.614255;1.12681;1.84611;6.10414
ID;287;0.663221;1.1922;5.95371;0.573789;0.553407;0.603744;0.567623;1.00704;1.64144;5.98433
ID;288;0.879699;1.81167;5.67641;0.266693;0.181004;0.946632;0.3859;1.26274;1.92171;5.73551
ID;289;0.299381;0.937701;6.01256;0.455659;0.157927;0.876033;0.69024;0.867619;1.25553;6.10328
ID;290;0.70152;1.06802;5.81654;0.41556;0.904833;0.0926635;0.210792;0.757343;1.26058;5.72541
ID;291;0.301819;1.24223;6.00569;0.2281;0.972799;0.0404134;0.883085;0.399289;1.74952;5.27353
ID;292;1.03512;1.01297;5.86031;0.429986;0.264931;0.86309;0.848013;1.64735;1.31071;6.18314
ID;293;0.571006;1.0121;6.06859;0.646558;0.724287;0.239522;0.253286;0.658142;1.25172;6.00748
ID;294;0.486145;1.28272;5.86818;0.668829;0.671107;0.319816;0.040901;0.502318;1.31982;5.85658
ID;295;0.53662;1.53527;5.95414;0.584542;0.673211;0.452878;0.466561;0.735511;1.94076;5.86299
ID;296;0.622891;1.51437;5.88786;0.960812;0.0891765;0.262465;0.240579;0.69153;1.7107;6.01198
ID;297;0.209012;1.49413;6.18373;0.482228;0.334637;0.809614;1.02821;1.07115;2.07945;6.20349
ID;298;0.476409;1.24947;5.99619;0.398656;0.1957;0.895977;1.05865;1.41566;1.65019;6.2091
ID;299;0.642564;1.08769;5.96514;0.995233;0.00277933;0.0974815;0.439646;0.604917;1.44575;6.23058
ID;300;0.786833;1.2932;5.70453;0.0538801;0.420139;0.905859;0.296535;1.06981;1.40222;5.64132
ID;301;0.331827;1.50854;6.1327;0.087724;0.71143;0.69726;0.492419;0.66699;1.71462;5.84754
ID;302;1.21948;1.35519;6.09404;0.55001;0.481701;0.682241;0.108408;1.28608;1.42343;6.135
ID;303;0.812607;1.12123;5.89663;0.52391;0.744019;0.414674;0.374507;0.975655;1.46101;5.87438
ID;304;0.926897;1.33535;5.67444;0.644945;0.477748;0.596492;0.0566869;0.957753;1.37875;5.68841
ID;305;0.520502;1.48426;6.15796;0.211587;0.688851;0.693336;0.953146;1.14086;2.0978;5.86707
ID;306;0.757731;0.655584;5.59926;0.758449;0.0475977;0.649992;0.0611302;0.760122;0.691234;5.64703
ID;307;0.794075;1.37427;5.88207;0.439938;0.581596;0.684252;0.563962;1.18566;1.78206;5.90911
ID;308;0.359982;0.847986;5.98305;0.534098;0.536775;0.653155;0.624124;0.825115;1.30878;5.88058
ID;309;0.690186;0.855695;5.85171;0.178934;0.97663;0.119067;0.805719;0.966454;1.54527;5.40345
ID;310;0.89614;0.897154;5.82516;0.80038;0.351491;0.485639;0.0133859;0.898346;0.907514;5.83209
ID;311;0.767888;1.44949;5.65139;0.902823;0.224832;0.366554;1.04837;1.36148;2.14086;0.0821276
ID;312;0.578866;1.59484;5.92773;0.327266;0.604773;0.726048;0.290798;0.781718;1.7792;5.8506
ID;313;0.751074;0.523415;5.55558;0.667888;0.714983;0.2067;0.82813;0.921462;1.33251;5.57213
ID;314;0.800683;1.30829;6.0139;0.499952;0.398179;0.769091;0.807723;1.42865;1.76904;6.22934
ID;315;1.065;1.79435;5.89531;0.506295;0.474675;0.719965;0.49632;1.49373;2.0915;6.07938
ID;316;0.384021;0.48996;5.90237;0.356447;0.687323;0.632876;0.417963;0.853006;0.779036;5.65442
ID;317;0.719072;1.62094;5.71292;0.584511;0.0343312;0.810659;0.997836;1.64456;1.87253;6.23174
ID;318;1.00975;1.34021;6.14123;0.938757;0.336915;0.0722804;0.189488;1.00514;1.48935;6.25886
ID;319;0.683443;1.58231;6.09873;0.636806;0.544268;0.546123;0.599989;1.0389;2.07697;6.1773
ID;320;0.179418;0.332459;6.13599;0.771584;0.564405;0.293437;0.104611;0.305563;0.425104;6.03341
ID;321;0.417623;1.34434;6.1515;0.79062;0.0933935;0.605142;0.1865;0.522575;1.48365;6.20333
ID;322;0.508282;1.61738;5.79288;0.506599;0.761573;0.404183;0.0502131;0.527193;1.65841;5.7722
ID;323;1.29246;1.66991;6.02585;0.681065;0.306759;0.664868;0.32846;1.54653;1.80345;6.23412
ID;324;0.790813;1.09258;5.6501;0.446085;0.358281;0.820148;0.52517;1.19224;1.3763;5.74759
ID;325;0.663193;0.625734;5.65858;0.935288;0.203453;0.289556;0.762535;0.661815;1.29163;6.0381
ID;326;0.160615;0.802604;6.19336;0.69748;0.225587;0.680171;0.49507;0.497161;1.16374;6.2003
ID;327;0.457643;0.718588;5.91383;0.185368;0.795268;0.577225;0.746423;1.12216;1.24077;5.53557
ID;328;0.322875;1.43073;6.16586;0.585034;0.229639;0.777818;0.0492756;0.36133;1.46168;6.16486
ID;329;0.475709;1.62446;5.99155;0.160905;0.441453;0.882739;0.984368;1.32039;2.04986;5.84522
ID;330;0.794584;0.546762;5.81334;0.643904;0.764827;0.0206463;1.0055;0.848548;1.5511;5.75839
ID;331;0.838113;0.911095;5.72382;0.536657;0.206538;0.818133;0.330595;1.04191;1.07061;5.84648
ID;332;0.887703;1.29298;5.79846;0.181609;0.981747;0.0564877;0.973761;0.867112;2.15745;5.33229
ID;333;0.0622055;1.19082;6.23953;0.542004;0.683226;0.48932;0.43163;0.334886;1.47932;5.99096
ID;334;0.868271;1.24182;6.02241;0.895367;0.331337;0.297546;0.0999765;0.883961;1.32458;6.072
ID;335;0.620142;1.44429;5.67605;0.703426;0.497782;0.507351;1.09274;1.33283;2.32187;6.00966
ID;336;1.07552;1.78205;5.87399;0.173239;0.406943;0.896875;0.74761;1.78474;2.09565;5.96363
ID;337;0.586344;1.61143;5.77317;0.990261;0.105574;0.0907616;0.485205;0.695288;2.02947;6.02543
ID;338;1.27331;1.34327;6.01836;0.60103;0.421235;0.679209;0.769938;1.78531;1.68816;0.177336
ID;339;0.619015;0.807493;5.88366;0.124362;0.698138;0.70508;0.601339;1.18189;1.18212;5.64559
ID;340;0.191362;1.02702;6.17547;0.718985;0.673645;0.171067;0.819404;0.406746;1.75982;5.82408
ID;341;0.652794;0.732663;5.88833;0.543286;0.492477;0.679931;0.526926;0.990541;1.11562;5.9291
ID;342;0.741548;1.47306;6.06346;0.24213;0.938147;0.247493;0.404856;0.828559;1.81186;5.86461
ID;343;0.348481;1.48764;5.96993;0.325822;0.536703;0.778325;0.0601439;0.396863;1.51764;5.94695
ID;344;0.120294;1.53718;6.21019;0.267201;0.78969;0.552262;0.928333;0.526102;2.01551;5.5932
ID;345;0.737645;1.11249;5.89985;0.77707;0.623396;0.0868295;0.801794;0.806311;1.90779;5.97443
ID;346;0.651906;1.32622;5.79063;0.933491;0.33334;0.132206;0.287863;0.680224;1.59697;5.88148
ID;347;1.08965;1.58005;5.90476;0.323833;0.938781;0.117568;0.609452;1.13879;2.18079;5.8271
ID;348;0.46529;1.24741;5.85313;0.664227;0.534559;0.522541;0.239363;0.59755;1.4492;5.82271
ID;349;1.10243;1.68277;5.9697;0.612097;0.13994;0.778302;1.02191;2.04208;1.82567;0.305405
ID;350;0.996327;0.855718;5.82418;0.828111;0.243719;0.504811;0.285843;1.02357;1.04119;6.02493
ID;351;0.658202;0.507518;5.8141;0.576969;0.709764;0.404155;1.01871;1.1063;1.43212;5.80763
ID;352;0.667607;0.761793;5.86545;0.919448;0.39256;0.0226386;0.804565;0.600879;1.54763;6.06148
ID;353;0.734815;0.628152;5.77842;0.0826716;0.944864;0.316856;0.902787;1.29471;1.40423;5.33504
ID;354;1.23758;1.5443;6.18828;0.229553;0.564856;0.792618;0.795315;1.91695;1.98607;0.0894386
ID;355;0.972338;1.40204;6.1553;0.887757;0.0863206;0.452146;0.380832;1.12668;1.59993;0.148813
ID;356;0.855627;1.25629;5.71249;0.75602;0.597788;0.266614;1.05737;1.23179;2.21219;6.07509
ID;357;0.712378;0.993966;5.85208;0.176471;0.696914;0.695104;0.109345;0.813653;1.06058;5.80333
ID;358;0.458266;1.54486;6.06911;0.050895;0.986476;0.155806;0.578984;0.489438;1.83771;5.57257
ID;359;0.657914;1.41326;5.62846;0.94264;0.161111;0.292359;1.07836;1.1883;2.19602;0.0507338
ID;360;1.22081;1.54071;6.21787;0.612191;0.0880098;0.785796;0.151939;1.3394;1.58018;0.0199108
ID;361;0.510418;1.11066;5.88993;0.563065;0.824811;0.0514194;0.963956;0.571646;1.99681;5.50082
ID;362;0.889992;1.50225;6.12034;0.876909;0.480657;0.000196646;0.348395;0.902621;1.82432;6.25437
ID;363;0.379671;0.818523;5.94455;0.899762;0.360668;0.245655;0.608459;0.514002;1.4066;5.987
ID;364;0.232398;1.09459;6.09213;0.344622;0.447549;0.825188;0.456846;0.655724;1.32354;5.96805
ID;365;0.993473;1.22228;5.75425;0.666528;0.46255;0.584627;0.534543;1.27503;1.59696;5.97326
ID;366;0.831447;0.872344;5.5661;0.312903;0.838248;0.446579;0.51428;1.12168;1.31923;5.44589
ID;367;0.752797;1.57608;5.84256;0.874465;0.0174999;0.484772;0.115268;0.811634;1.64903;5.91222
ID;368;1.01006;1.70046;5.83014;0.413125;0.39306;0.821482;0.69219;1.65054;2.02966;6.04865
ID;369;0.681963;1.52085;6.1436;0.678689;0.515999;0.522615;0.407076;0.902928;1.86381;6.19288
ID;370;0.916712;0.821134;5.7435;0.580739;0.615899;0.532364;0.943029;1.34556;1.5759;6.00107
ID;371;0.748552;0.853034;5.91341;0.427746;0.666289;0.610813;0.787612;1.24638;1.47041;5.91168
ID;372;0.572884;1.52232;5.91249;0.650321;0.516084;0.557441;0.351453;0.770218;1.81363;5.91271
ID;373;0.621022;1.4783;6.23117;0.989268;0.117073;0.0874234;0.604486;0.730323;1.9936;0.267625
ID;374;0.24557;1.32716;6.05394;0.353215;0.735159;0.578602;0.541361;0.585889;1.66372;5.76879
ID;375;0.556558;1.34763;5.88565;0.449748;0.478282;0.754303;0.830206;1.19994;1.88257;5.91855
ID;376;1.23642;1.59699;5.96206;0.176618;0.372133;0.91122;0.420113;1.62579;1.76117;6.01369
ID;377;0.835292;0.558927;5.63549;0.644605;0.364371;0.6721;1.01974;1.23784;1.21477;6.10482
ID;378;0.540137;1.17342;5.98048;0.597458;0.715253;0.362571;0.028503;0.553936;1.19857;5.97125
ID;379;0.420855;1.14378;5.90762;0.846853;0.373335;0.378762;0.468922;0.592672;1.57543;5.94783
ID;380;0.506868;1.30647;5.93855;0.059182;0.971318;0.2303;0.307478;0.621765;1.48245;5.69246
ID;381;0.789071;1.49251;5.88413;0.575249;0.235321;0.783398;0.919912;1.57892;1.88908;0.000624691
ID;382;0.87151;1.38374;5.99767;0.752175;0.0831325;0.653699;0.390206;1.1072;1.57235;6.22515
ID;383;0.742524;1.47015;6.20587;0.53078;0.483572;0.69601;0.991356;1.5259;2.11756;0.19323
ID;384;0.692621;1.49255;5.78714;0.593295;0.265462;0.759955;0.764238;1.32072;1.90304;6.0582
ID;385;0.554673;1.37287;5.83862;0.182017;0.126991;0.975061;0.860051;1.38838;1.54622;5.90463
ID;386;0.545825;1.48008;6.24256;0.469969;0.67146;0.572949;0.940468;1.07781;2.23353;6.12811
ID;387;0.263925;1.10412;6.12984;0.222939;0.970577;0.0909895;0.493903;0.452776;1.3799;5.69735
ID;388;0.265466;0.9319;6.04328;0.484422;0.831318;0.272481;0.1818;0.389353;1.06412;5.90677
ID;389;0.828494;1.03447;6.04009;0.843573;0.14407;0.517328;0.643662;1.03467;1.43659;0.155506
ID;390;1.00083;1.5145;5.91428;0.149696;0.778465;0.609577;0.359327;1.21513;1.78839;5.83767
ID;391;0.384553;0.992696;6.11879;0.394536;0.629716;0.669178;0.720424;0.941412;1.49252;5.92973
ID;392;0.803823;0.913855;5.84018;0.702344;0.2554;0.664443;0.810621;1.19435;1.39678;6.2327
ID;393;1.04489;0.840273;5.7664;0.703654;0.418907;0.573924;1.05688;1.44423;1.50854;0.073615
ID;394;0.368436;1.31394;6.20697;0.653523;0.143188;0.74324;0.815112;0.985664;1.79687;0.160457
ID;395;0.727182;1.62576;6.01371;0.089994;0.708204;0.700249;0.0656778;0.770986;1.66176;5.9836
ID;396;1.03338;1.57186;5.89765;0.0751996;0.750325;0.656779;0.0894998;1.09132;1.63379;5.87083
ID;397;1.01885;1.73307;5.9242;0.804561;0.0915102;0.586777;0.982373;1.84525;1.93965;0.427771
ID;398;0.426941;1.54222;6.1626;0.425901;0.66229;0.616425;0.694458;0.819216;2.04859;5.96029
ID;399;0.511093;1.11678;5.89087;0.355872;0.334461;0.872635;1.08712;1.4569;1.61466;6.00836
ID;400;0.661144;1.35247;5.82812;0.891315;0.295102;0.344199;0.442963;0.811088;1.73334;5.99522
ID;401;1.05117;1.66902;5.96088;0.0928657;0.887718;0.450924;0.511109;1.23803;2.10166;5.81058
ID;402;0.806445;1.84482;5.62347;0.858358;0.0321547;0.512043;0.0747283;0.858727;1.88977;5.67138
ID;403;0.663392;1.21477;6.12847;0.693675;0.206635;0.690012;0.300551;0.845703;1.40902;6.22906
ID;404;0.588621;0.878847;5.86766;0.212144;0.940551;0.265254;0.871705;0.995553;1.60436;5.40895
ID;405;0.745841;1.68684;5.94898;0.564169;0.542059;0.622805;1.03865;1.60823;2.42655;0.0190011
ID;406;1.20001;1.25009;5.95545;0.734661;0.41193;0.539062;1.07508;1.77495;1.77329;0.404365
ID;407;0.602643;1.30995;6.00455;0.362685;0.647347;0.670374;0.454869;0.920511;1.63154;5.90559
ID;408;1.07868;1.53626;5.84093;0.207513;0.450919;0.868107;0.507349;1.52504;1.7828;5.88137
ID;409;0.110931;0.73176;6.21798;0.757939;0.200284;0.620818;0.65984;0.511575;1.24467;6.25015
ID;410;0.696062;1.41759;6.17754;0.597916;0.556215;0.577167;0.728177;1.14336;1.99965;6.27717
ID;411;0.621656;1.24503;5.66163;0.89594;0.301709;0.325979;0.428618;0.743669;1.62491;5.8039
ID;412;0.318991;0.922008;6.15502;0.135065;0.758468;0.63756;0.797127;1.02709;1.38597;5.71962
ID;413;0.544573;1.09456;6.13526;0.480666;0.413598;0.773238;0.888365;1.22919;1.63841;6.23294
ID;414;0.852802;0.965267;5.85346;0.546404;0.827642;0.128265;0.135532;0.87992;1.0987;5.83458
ID;415;0.505382;1.02315;6.00647;0.604221;0.11927;0.78784;0.292456;0.700524;1.18821;6.08617
ID;416;0.77441;0.425502;5.76281;0.719573;0.262355;0.64295;0.71788;0.912112;0.914531;6.17633
ID;417;0.693759;0.993254;5.86618;0.577725;0.761835;0.292986;0.19079;0.768243;1.17236;5.82703
ID;418;0.861469;1.28633;5.87168;0.722985;0.112276;0.681679;0.742249;1.32502;1.60862;0.0234955
ID;419;0.653277;1.2392;5.6347;0.202259;0.926209;0.318165;0.324469;0.795771;1.48814;5.44974
ID;420;0.819818;0.651166;5.73931;0.375093;0.841479;0.388868;0.519448;1.10125;1.12086;5.6233
ID;421;0.961397;1.83409;5.7;0.633359;0.654975;0.412146;0.126611;1.02082;1.94739;5.72281
ID;422;0.452944;1.11475;6.12551;0.522054;0.844768;0.117589;0.537194;0.576758;1.58497;5.86464
ID;423;1.12901;1.64462;6.06684;0.664019;0.459904;0.589548;0.309142;1.33824;1.84679;6.21534
ID;424;0.979676;0.802756;5.82123;0.951039;0.141467;0.274793;0.117773;0.938625;0.880806;5.93134
ID;425;0.927632;1.61667;5.94182;0.565365;0.647288;0.511254;0.214639;1.04103;1.79947;5.96619
ID;426;0.266231;1.20284;6.08377;0.107645;0.358324;0.927371;0.223851;0.497211;1.25501;6.01441
ID;427;0.652604;0.63837;5.77074;0.192797;0.874722;0.444625;1.09371;1.3633;1.56125;5.41443
ID;428;1.00897;1.56377;6.27685;0.134391;0.963415;0.231886;0.0886079;1.02841;1.6427;6.24221
ID;429;0.620243;0.840961;5.98319;0.797009;0.294336;0.527393;0.244418;0.703474;1.03883;6.061
ID;430;1.00396;1.68777;5.82505;0.68391;0.300788;0.664676;0.483965;1.3935;1.9441;6.08652
ID;431;1.03409;1.44365;5.99133;0.11184;0.478871;0.870732;0.785992;1.72787;1.82227;6.00628
ID;432;0.415424;0.845031;5.95785;0.500998;0.119131;0.85721;0.06548;0.46561;0.878026;5.96699
ID;433;0.392014;1.00908;5.97991;0.295135;0.0101284;0.955402;0.871581;1.14399;1.19533;6.1673
ID;434;1.33286;1.42704;6.07299;0.694871;0.338587;0.63444;0.383843;1.5625;1.58921;0.0381448
ID;435;0.461945;1.38154;6.01073;0.0488811;0.309446;0.94966;0.96527;1.39364;1.63994;5.87446
ID;436;0.852186;1.04442;5.63571;0.916783;0.174742;0.359131;0.474358;0.918226;1.38626;5.9371
ID;437;0.803904;1.43656;5.90202;0.900561;0.434654;0.0081091;0.360181;0.81128;1.77435;6.02767
ID;438;0.957204;1.18702;5.92967;0.834081;0.437976;0.335388;0.833275;1.22491;1.84005;0.0859918
ID;439;1.07583;1.61525;6.09532;0.409538;0.0753321;0.909178;1.02144;2.05229;1.6932;0.216134
ID;440;0.804024;1.67549;5.90375;0.865813;0.29006;0.407716;0.539483;1.12239;2.07307;6.20946
ID;441;0.971745;1.09618;5.70719;0.192366;0.967476;0.164271;0.673741;1.12225;1.72755;5.49434
ID;442;0.297134;1.04141;5.98667;0.676476;0.629647;0.382002;0.446431;0.518858;1.4304;5.84143
ID;443;0.754679;1.16705;6.06717;0.771483;0.304109;0.558866;0.24887;0.866305;1.35419;6.1583
ID;444;0.87477;1.30671;5.71916;0.742408;0.541917;0.393898;1.03358;1.39266;2.14727;6.16626
ID;445;0.634771;1.38458;6.13135;0.667574;0.593303;0.449818;0.879998;1.07348;2.15939;6.23018
ID;446;0.447238;0.632002;5.87914;0.0755125;0.11082;0.990968;0.784395;1.2414;0.73372;5.85835
ID;447;0.506616;1.407;6.22042;0.354834;0.673665;0.64828;0.761869;0.993574;1.95056;6.03243
ID;448;0.677882;0.60893;5.64136;0.724655;0.601757;0.335803;1.07523;0.994649;1.60758;5.79541
ID;449;0.99398;1.5352;5.83293;0.121237;0.981407;0.148804;0.595063;1.02432;2.07071;5.57917
ID;450;0.629921;0.437174;5.68725;0.619296;0.4705;0.628571;0.181076;0.735555;0.577854;5.69681
ID;451;0.588345;1.16629;5.82473;0.393357;0.906055;0.155998;0.839477;0.7422;1.90438;5.43901
ID;452;0.655169;1.17824;6.06988;0.0766716;0.744646;0.663041;0.532721;1.06657;1.5055;5.83844
ID;453;0.765891;1.63093;5.86474;0.343624;0.127152;0.930459;0.515612;1.26259;1.77893;5.98037
ID;454;0.747659;1.2808;5.93457;0.153203;0.899463;0.409261;0.440867;0.955838;1.62447;5.72405
ID;455;0.648388;0.873707;5.82687;0.655959;0.754796;0.000892869;0.50023;0.694137;1.36595;5.72615
ID;456;1.13397;1.74926;5.88528;0.120819;0.963387;0.239351;0.0721371;1.14671;1.81606;5.86373
ID;457;0.338362;1.11644;6.08488;0.105101;0.444466;0.889609;0.722963;1.05322;1.37711;5.88025
ID;458;0.679386;1.12161;5.74495;0.119846;0.894186;0.431356;0.431447;0.937344;1.43741;5.5071
ID;459;0.816997;1.14909;5.935;0.334947;0.897674;0.286341;0.461839;0.981246;1.57026;5.79612
ID;460;1.33819;1.5752;6.18853;0.354192;0.802536;0.480087;0.459459;1.58632;1.9591;0.0285506
ID;461;0.864696;1.71815;5.78246;0.350421;0.553137;0.755808;0.385558;1.15803;1.96971;5.78383
ID;462;0.551991;1.66983;5.90345;0.534496;0.607773;0.587304;0.481166;0.819006;2.0529;5.83773
ID;463;0.759795;0.856497;5.93036;0.165053;0.15583;0.973897;0.567211;1.28727;0.979138;5.97254
ID;464;0.684665;1.47509;5.87692;0.833757;0.257778;0.488262;0.339955;0.856828;1.73957;6.01106
ID;465;0.905286;1.50385;6.16922;0.572726;0.774325;0.269084;0.572388;1.06971;2.05382;6.19896
ID;466;0.82002;1.29785;6.03306;0.0851078;0.386895;0.918188;0.846189;1.60924;1.62148;5.9875
ID;467;0.325197;1.20524;6.10306;0.665992;0.731747;0.144917;0.324808;0.405591;1.49272;5.95525
ID;468;0.838018;1.21939;5.59119;0.176993;0.56516;0.805771;0.684908;1.40653;1.61571;5.53302
ID;469;0.75592;1.42669;5.7219;0.837954;0.543636;0.0478806;0.788632;0.840929;2.19695;5.89684
ID;470;0.837377;1.4236;5.71261;0.688652;0.378902;0.618216;0.969102;1.54122;2.01491;6.1862
ID;471;0.758723;1.64987;5.65413;0.120597;0.574922;0.809272;0.00607797;0.763479;1.65281;5.6521
ID;472;0.497418;1.59027;5.92817;0.183068;0.828003;0.529998;0.490852;0.71141;1.89642;5.64245
ID;473;0.866347;1.36521;5.64132;0.504154;0.142095;0.851844;0.579329;1.34041;1.56905;5.86351
ID;474;1.03448;0.931294;5.80918;0.206776;0.40989;0.888389;0.871727;1.76318;1.30507;5.93469
ID;475;0.959551;1.43329;5.82136;0.00429262;0.689768;0.724018;0.395902;1.24985;1.67746;5.70086
ID;476;0.609851;0.905997;5.88312;0.480041;0.84388;0.239641;0.196399;0.705071;1.08202;5.79546
ID;477;0.666301;0.738808;5.62552;0.420658;0.869076;0.260297;0.952973;1.03964;1.62911;5.37248
ID;478;0.741523;1.0052;5.75436;0.507378;0.858843;0.0704016;0.948101;0.840056;1.92619;5.53052
ID;479;0.761718;0.772749;5.8633;0.499391;0.666067;0.554044;0.235474;0.907926;0.967809;5.83964
ID;480;1.29675;1.60139;6.04451;0.720225;0.225445;0.656087;0.758065;1.87155;1.76741;0.306709
ID;481;0.460629;1.05648;5.92299;0.6547;0.726712;0.207982;0.600672;0.630472;1.62022;5.75161
ID;482;0.745429;1.79195;5.65091;0.175444;0.848398;0.499441;1.03628;0.968194;2.58777;5.13062
ID;483;0.836842;1.47446;5.82511;0.580179;0.615455;0.533485;0.284649;0.98999;1.71383;5.84872
ID;484;0.689206;0.817879;5.88;0.82515;0.214244;0.522711;0.472893;0.81358;1.17304;6.10761
ID;485;1.02054;1.32727;5.83989;0.543324;0.786389;0.293924;1.09372;1.45705;2.33622;6.1178
ID;486;0.596392;0.597327;5.95446;0.546941;0.569485;0.613631;0.577929;0.967395;1.0511;5.93994
ID;487;0.487595;1.02165;5.8128;0.321412;0.521418;0.790454;0.61551;1.01821;1.38218;5.70836
ID;488;1.0975;1.40437;5.91739;0.906;0.421029;0.0435649;0.186526;1.09497;1.55161;6.03221
ID;489;0.808454;0.923743;5.55656;0.394736;0.591468;0.703099;0.775192;1.34655;1.46565;5.61151
